,Text,User_name,id,location,prob,status
156,@DividendMaster @BarackObama @HillaryClinton must be up there kissing Soros' ring...,cgkiv,345099481,Atlanta,0.6,neutral
157,"RT @Bikers4Trump: Is @HillaryClinton in Rehab for another Fall while Obama plays golf &amp; @realDonaldTrump Visits Flood Victims?
Join https:/",redchuckjack,21802725,Chicago IL,0.6,neutral
158,"RT @notalemming: 40,000 Americans displaced from the #LouisianaFlood &amp; what's @HillaryClinton's answer? 

60,000 more Syrian Refugees https",gguric01,2570972747,South-central PA,0.764705882353,neutral
159,"RT @Johnatsrs1949:  @HillaryClinton ""Champion For Women""

Except For This RAPED 12 Year Old Girl

Scumbag For President? No Thanks.
. http",missypeppers,714114690989694976,"Texas, USA",0.5,neutral
160,"RT @JakeBlues23231: if  @SenJohnMcCain Had to release his in 2008, then @HillaryClinton needs to do the same. @ImChaunce ..WE WANT TRUTH ht",letitiaepepper,3031276462,"California, USA",0.590909090909,neutral
161,@HillaryClinton @billclinton rapist bill rhat bill twaty bill....ya no thanks,StinnettZane,2407504092,"yukon,ok",0.9,neutral
162,RT @TeddyDavisCNN: Donald Trump just said that @HillaryClinton would rather give a job to a refugee than to an unemployed African American.,brettjtalley,178813101,"Montgomery, AL",0.409090909091,neutral
163,"RT @FoxNews: .@realDonaldTrump: ""@HillaryClinton wants to be America's Angela Merkel."" https://t.co/5cnJgQxbEh",kyleraccio,26528766,"San Francisco, CA",0.818181818182,neutral
164,"RT @Harlan: In @HillaryClinton's America, the system stays rigged.

Great new @realDonaldTrump ad: https://t.co/jrGJU0ZwaD",dea619,232314623,"aurora, ON",0.642857142857,neutral
165,RT @sweetliltweet: It's BAD when @Ted_Strickland wants to help @HillaryClinton kill #SteelWork jobs in #Ohio. Share. https://t.co/bQbN78WF0o,Stahlzart,72577362,the village,0.705882352941,neutral
166,"RT @RichardGrenell: Again, CBS' Big Brother mocks @HillaryClinton - this time for corruption. #Zingbot",talmadge5,123171022,"San Anselmo, California",0.642857142857,neutral
167,"RT @FoxNews: .@realDonaldTrump: ""No group in America has been more harmed by @HillaryClinton's policies than African Americans."" https://t.",lilymooncloud,20335940,"Jerseyville, IL",0.666666666667,neutral
168,"RT @NolteNC: Lotta work for a bunch of gay crybabying. Lil priss doesnt think the MSMs been hard enuf on Trump. F*ck him.

 https://t.co",TheMadHessian,628038157,"AK-Valley, PA",0.625,neutral
169,What the MSM doesn't tell American is that with a @HillaryClinton potus comes a known terrorist group in @HumaAbedin https://t.co/S27dvNuUKR,AlwayanAmerican,3050363055,Georgia/Florida  ,0.45,neutral
170,"RT @FoxNews: Trump: ""@HillaryClinton would rather provide a job to a refugee from overseas than to give that job to unemployed African Amer",kyleraccio,26528766,"San Francisco, CA",0.391304347826,neutral
171,RT @THEDOGPOUND1: @CohenTisha @KrisParonto @realDonaldTrump @HillaryClinton @HFA @FoxNews we don't play we tell the truth willing to Twitte,JohnReesePOl,746840006531092481,1 of 13 rebellious colonies,0.611111111111,neutral
172,"@SeamasBelfast @HillaryClinton @billclinton plus, his infamous 'wag the dog' episode where he bombed the pharmaceutical plant in Sudan.",AndyMOBrien,779187318,Dublin,0.722222222222,neutral
173,RT @RealDJSlash: @HillaryClinton @BillClinton So which intern will he unwrap for his birthday gift?,penny_veritas,763356055963181058,"New Mexico, USA",0.642857142857,neutral
174,"@muddie880 @Supernutz40 @SOcean5 @FoxNews @HillaryClinton @ClintonFdn  He never said that   Ur a liar, about all those.",TeddyPIINK,28720999,Paradise,0.5625,neutral
175,RT @PoliticalShort: Hey @HillaryClinton where'd that $6B go while you were SecofState? We're about to find out. https://t.co/b3hpaOjC9r htt,CCCINNC,2299826742,NC,0.473684210526,neutral
176,@brikeilarcnn who is he talking to???? Being  Black I'm Proud to say I'm with @HillaryClinton https://t.co/aIUF1nJphe,WhitakerTheron,608863974,"Cheverly, MD",0.5,like
177,"RT @Bikers4Trump: Colin Powell Needs to Strongly Disavow the actions of @HillaryClinton &amp; endorse @realDonaldTrump!
#RETWEET
Join us @ http",redchuckjack,21802725,Chicago IL,0.8,neutral
178,Hrin Hein  I am a Santa Barbara  Crazy  Lady  @HillaryClinton  You Worng  My Name is @realDonaldTrump https://t.co/uoQ59jPTpf,Rltechorg,2438160103,Paris France,0.647058823529,neutral
179,RT @LoveMyTrump: Why doesn't ANYONE differentiate between an account and server. Colin Powell did not tell Hillary to set up a server https,NuAgePatriot,446272084,"Cane Ridge, TN",0.478260869565,neutral
180,RT @RichardGrenell: CBS' Big Brother now mocks @HillaryClinton for deleting classified emails and having a private server. Wow.,talmadge5,123171022,"San Anselmo, California",0.666666666667,neutral
181,"RT @viciousbabushka: ""Real help"" like Play-Doh when they need foor &amp; water #tcot @ChristinaMann2 @Cory_1077 @SandraTXAS @HillaryClinton htt",shondi99,168524035,The Desert of the SW,0.722222222222,neutral
182,"RT @markdaventry: .@HillaryClinton Claims Colin Powell advised her to use private email
Powell denies this.
So did she lie to the FBI?
#Hil",fiddlerwoman,855679951,17870,0.652173913043,neutral
183,@HillaryClinton HOPEFULLY NOBODY CLOSE TO THIS ADMINISTRATION,kurt_gulledge,741059146716348417,United States,0.714285714286,neutral
184,@FoxNews @HillaryClinton boom.,The_RevolutionL,735412305966424064,"Los Angeles, CA",1.0,neutral
185,"Did she?

@HillaryClinton #CrookedHillary https://t.co/jcAnwHb0wt",stevebarton64,464908563,"Cheyenne, WY",0.8,neutral
186,"RT @SatyanAgarwal: @CNNPolitics : Shouldn't FBI be investigating Clinton Fiundation and @HillaryClinton for Email Scandal, Bengazhi and Pay",SatyanAgarwal,893221620,"columbia, md",0.666666666667,neutral
187,@HillaryClinton @billclinton @JohnStamos I share a birthday with two awesome guys! #leo #Aug19,StaceyDesro,241323073,MA,0.538461538462,neutral
188,"RT @FoxNews: Trump: ""@HillaryClinton would rather provide a job to a refugee from overseas than to give that job to unemployed African Amer",S_Leeds,36792190,Republic Of Texas,0.391304347826,neutral
189,RT @CorrectRecord: .@PolitiFact rated the claim that @HillaryClinton is for open borders as False. https://t.co/GRbjElu380 #TrumpLies,WISuperstar,47109990,Madison WI,0.5625,neutral
190,@seenagoddess @HillaryClinton Did NOT Follow Powell's Advice NEVER send classified private email https://t.co/BjgauHkhhy,pmbasse,52190807,TEXAS,0.692307692308,neutral
191,"""America is great because America is good"" .. @HillaryClinton ",samsinglet0n,2832459224,cedar park,0.6,neutral
192,"RT @bfraser747: 1st Amendment 

@realDonaldTrump is far stronger than @HillaryClinton Dems want to give away control internet #MAGA https:",MDavidMorris2,4002449655,United States,0.526315789474,neutral
193,@RhonUSA were u an American here @keprdad @HillaryClinton @MicahGrimes https://t.co/Tm3JinXpw3,EliteSquad52,45620701,United States ,0.7,neutral
194,"RT @FoxNews: .@realDonaldTrump: ""@HillaryClinton wants to be America's Angela Merkel."" https://t.co/5cnJgQxbEh",MichaelFuccill1,3307367612,United States,0.818181818182,neutral
195,"RT @USAneedsTRUMP: @HillaryClinton @mattzap donating to your own foundation to avoid paying taxes, doesnt get any lower than that! https://",kim_holsapple,18282643,"Harford County, Maryland",0.6,neutral
196,"@rosenbergerlm @HillaryClinton @WSJ White helmets =safety 
SMART",FlumeDog9,707304652359012352,somewhere,1.0,neutral
197,RT @RichardGrenell: CBS' Big Brother is mocking @HillaryClinton's husband Bill Clinton and his intern sex scandal. Wow. Pop culture mocking,talmadge5,123171022,"San Anselmo, California",0.8,neutral
198,I wish I could opt out of all @HillaryClinton emails mentioning Bill. I dislike Bill. I'm grumpy that Pres. HRC means First Spouse Bill.,ctiltonjones,332122240,Austin TX,0.541666666667,neutral
199,"@HillaryClinton foreign policy, you failed as Sec State. Terror rose, Russian foreign influence rose, Chinese foreign influence rose #fail",MikeStehn,3313278190,"Alexandria, VA",0.842105263158,neutral
200,"RT @FoxNews: Trump: ""@HillaryClinton would rather provide a job to a refugee from overseas than to give that job to unemployed African Amer",Colgan94J,2969958123,Spain.,0.391304347826,neutral
201,"@CNNPolitics I am sure he will get stricter treatment than @HillaryClinton did when she lied to the american people and deleted 30,000 email",jccbswilson,51111575,Missouri,0.391304347826,neutral
202,RT @Therealtdavis: #WheresHillary @HillaryClinton Currently dodging sniper fire in Syria,traviolio,280355909,third rock,0.8,neutral
203,@FoxNews @HillaryClinton You people are freaking crazy. She's. Been working for AA for 30 yrs while Trump has been discriminating for 40.,redreader5346,735297696982925312,"Michigan, USA",0.5,neutral
204,"@HillaryClinton going ""underground"" Italians style, just waiting it out... No press confrerences, let her #MSM machine handle it",JrCaDeveloper,3226609794,"San Diego, CA",0.555555555556,neutral
205,RT @jvgraz: Let's not kid ourselves. They're both covered in shit. https://t.co/Mqdw6ILTsj,PatrickCornwal2,4651109036,USA,0.666666666667,neutral
206,"RT @USAneedsTRUMP: @HillaryClinton @mattzap donating to your own foundation to avoid paying taxes, doesnt get any lower than that! https://",ksandiego52,2891003632,"San Diego, CA",0.6,neutral
207,"RT @FoxNews: .@realDonaldTrump: ""No group in America has been more harmed by @HillaryClinton's policies than African Americans."" https://t.",richardhund,14844959,"Buffalo, NY",0.666666666667,neutral
208,"#WheresHillary
I wish @realDonaldTrump would visit @HillaryClinton to make sure she's OK, too.",somanystocks,23028301,Detroit,0.461538461538,neutral
209,RT @beyaself1: @HazamaYakiba @HillaryClinton More people have seen the Loch Ness Monster then heard @HillaryClinton tell the truth!,HazamaYakiba,178083995,Palm Beach FL,0.555555555556,neutral
210,"RT @FoxNews: Trump: ""@HillaryClinton would rather provide a job to a refugee from overseas than to give that job to unemployed African Amer",LarryPinkerton,302814799,"Owens Cross Roads, Al",0.391304347826,neutral
211,@HillaryClinton was just repeating what Colin Powell told her when she said that Benghazi was caused by a youtube video.  #BlameColinPowell,JeffAronson25,1643118481,"Greenwich, CT",0.47619047619,hate
212,@HillaryClinton the devil himself inspired Trump,groteweg1,3297544367,"Geraardsbergen, Belgi",0.833333333333,neutral
213,"RT @FoxNews: .@realDonaldTrump: ""@HillaryClinton wants to be America's Angela Merkel."" https://t.co/5cnJgQxbEh",zanechaffins,496425816,"Tennessee, USA",0.818181818182,neutral
214,"@AnnaMull__ @HillaryClinton Spread some more fake bullshit you loser, already debunked 

https://t.co/rXgzvy6vXR",7658,52542723,de_nuke,0.75,neutral
215,"@dcexaminer 

@POTUS didn't ""botch"" anything..he doesn't need black votes anymore

@HillaryClinton is another story",jmurray829,28048959,United States of America,0.571428571429,neutral
216,@HillaryClinton Cut the BS. We all know your marriage is a sham.,RedemptionBill,763501927539679232,"Your Street, USA",0.416666666667,hate
217,Absolutely!  And @POTUS &amp; @HillaryClinton @PRyan want to invite MILLIONS more in2 the USA 4 political power over USA https://t.co/uVKAQNeq4Y,NO_RapeFugees,4883869587,twitter,0.6,neutral
218,@HFA @HillaryClinton our country is going down. If you could live for free here wouldn't you move here too? Too many coming to live free,joanne_dahlia,1954817492,"Las Vegas, NV ",0.36,hate
219,@pleaseriseup816 @mcuban @HillaryClinton I had a great relationship with yours!,URAFRAUD1,280740389,"Golden, CO",0.5,neutral
220,"RT @FoxNews: .@realDonaldTrump: ""@HillaryClinton wants to be America's Angela Merkel."" https://t.co/5cnJgQxbEh",TorsenJ,1470713024,Ohio,0.818181818182,neutral
221,RT @NRA: #ICYMI: @HillaryClintontrails #NRA in approval ratings by more than 10 points. Freedom has that effect... https://t.co/dLBWrkv01x,DonMorton60,746797839066365952,"Point Enterprise, TX",0.578947368421,neutral
222,@TeddyDavisCNN @jmartNYT @HillaryClinton media will not challenge him he lies daily and nobody cares,rendale,19634184,Santa Monica Ca,0.714285714286,neutral
223,RT @NRO: .@HillaryClinton now saying Colin Powell is to blame for her e-mail problems: https://t.co/QBE8mdi3Ws https://t.co/gMw7mXzqE6,Discommoded,342718663,midlands per 1 newsman,0.6875,neutral
224,@FoxNews @realDonaldTrump @HillaryClinton Absolutely True! Republicans have contributed more to the advancement of AA than Democrats have,FToluhi,526022119,Nigeria,0.529411764706,neutral
225,RT @JohnDalyBooks: Colin Powell advised against that. #BlameColinPowell https://t.co/ht1m65NRln,TeslaIndy,708485128800997376,"California, USA",0.777777777778,neutral
226,The one thing I can thank @HillaryClinton for is pulling her ads in CO. She actually thinks she has this state locked up. That means fraud.,CoFemale,562232794,Conservative Colorado,0.384615384615,neutral
227,@HillaryClinton EGO. She would run for an office she knows she is medically unfit to perform. NO SITTING AT DEBATE!! https://t.co/RxF7ogLJES,newtimesahead,936935353,"Las Vegas, NV",0.428571428571,hate
228,"RT @Johnatsrs1949:  @HillaryClinton ""Champion For Women""

Except For This RAPED 12 Year Old Girl

Scumbag For President? No Thanks.
. http",James_Alan61,740928906,"Texas, USA-Ohio USA",0.5,neutral
229,"@NRO @laurapcd1 @HillaryClinton will say anything! Fun fact he did not keep a private server, erase emails, miss handle classified emails",fermentation8,239317927,California,0.571428571429,neutral
230,That's exactly our mindset when it comes to you @HillaryClinton https://t.co/Ha093w5wvC,sly_banter,742806287709151232,Your dad's asshole,0.454545454545,hate
231,RT @abettertattoo: @beachluv_r @Dragonsnestling @GinoTheBeagle @seanhannity @HillaryClinton I'll drink to that ,Dragonsnestling,554802503,Surprise .Arizona,0.833333333333,neutral
232,@ksufanatic @HillaryClinton Hillary Clinton Did NOT Follow Colin Powell's Advice on Her Email Server  https://t.co/BjgauHkhhy,pmbasse,52190807,TEXAS,0.8,neutral
233,@jaymeswinn @ReutersPolitics @HillaryClinton do you know how many minorities end up in jail for lying? How many end up in prison for lying?,PaulaRuiz1236,705532607790870528,USA,0.391304347826,hate
234,"@HillaryClinton Statement on the Passing of #PramukhSwamiMaharaj
https://t.co/GRxZpxAF4y ",MissJazzPatel,915517190,Glasgow,0.666666666667,neutral
235,"RT @FoxNews: .@realDonaldTrump: ""No group in America has been more harmed by @HillaryClinton's policies than African Americans."" https://t.",clasimpmv,3003856807,"Retired Educator, BS, MA, CNC",0.666666666667,neutral
236,"RT @FoxNews: .@realDonaldTrump: ""No group in America has been more harmed by @HillaryClinton's policies than African Americans."" https://t.",LarryPinkerton,302814799,"Owens Cross Roads, Al",0.666666666667,neutral
237,@marsialynn86 @seanhannity @HillaryClinton @realDonaldTrump Really. Only Presidential Candidate not to release them. https://t.co/HxVeAc0Fcn,frelling_cute,23345560,"S.F Bay Area, CA.",0.692307692308,neutral
238,Nice try Hillary douchebag....... https://t.co/ekTM9YMmol,DJJOEYEYEZ,993778662,Brooklyn ny,0.6,neutral
239,"@stylistkavin Hi Kavin, Enjoy my Parody of ""Popular"" supporting @HillaryClinton Hillary Parody Video Song https://t.co/Nb1VWVFWi3",KevinDarryl,2400901568,USA,0.733333333333,neutral
240,@HillaryClinton nice try to try and steal #sanders campaign. You're nothing but a phony. #dontvote and start a revolution,troll_killer7,765659926991560705,"Colorado, USA",0.473684210526,neutral
241,"RT @juliangwan: .@HillaryClinton @billclinton I made this Happy Birthday video for you Bill!
  

https://t.co/ttKLGRMBQf",penny_veritas,763356055963181058,"New Mexico, USA",0.5625,neutral
242,And where were @HillaryClinton and @BarackObama - resting and playing golf https://t.co/XQmUra7y1y,sicat2,83205874,"North Carolina, USA",0.5,neutral
243,"RT @Southern1337: @HillaryClinton is being told by her top advisors ""Girl you better start tweeting like you know whats going on. https://t",brandy_ray_808,855207852,"Georgia, USA",0.454545454545,neutral
